time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.04592,1.9303,-1.5091,5.6245,6.135
4.056395,1.5878,-1.4152,3.6889,4.258
4.074985,0.9717,-0.4635,-0.6543,1.26
4.090724,0.82,0.2582,-2.5688,2.709
4.123246,1.2298,0.6646,-3.0409,3.347
4.14074,1.0922,0.9926,-2.9218,3.273
4.153793,0.7104,0.8602,-2.8988,3.106
4.171455,0.6803,0.5705,-2.6313,2.777
4.192693,0.8478,0.0361,-1.9318,2.11
4.224698,1.0462,-0.5403,-0.7844,1.415
4.247375,1.107,-0.8606,0.1962,1.416
4.256017,1.0792,-0.9316,0.6926,1.585
4.274015,0.9041,-0.85,1.3467,1.831
4.294907,0.7464,-0.8133,0.8739,1.408
4.323417,0.3948,-0.1505,-1.0012,1.087
4.341707,0.4771,0.2617,-1.1925,1.311
4.355525,0.7637,0.5013,-0.6815,1.14
4.374925,1.0124,0.5219,-0.0329,1.139
4.3956,1.0217,0.0039,0.5479,1.159
4.423143,0.7997,-0.5584,1.4226,1.725
4.444682,0.2438,-0.2805,0.61,0.714
4.457371,-0.0902,-0.1821,-0.3315,0.389
4.477505,-0.6496,0.0547,-2.2334,2.327
4.497775,-0.6341,0.5071,-2.7838,2.9
4.524266,-0.5227,0.9161,-1.707,2.007
4.546474,-0.6361,0.9796,-1.1878,1.666
4.560216,-0.5865,1.0929,-1.3456,1.83
4.579353,-0.4796,1.338,-1.5391,2.095
4.600377,-0.2329,1.4404,-1.4452,2.054
4.632105,-0.3857,0.9295,-0.3764,1.074
4.653675,-0.2919,1.0066,-0.3698,1.111
4.67686,0.5477,0.8835,-1.4314,1.769
4.69052,0.6717,0.723,-1.8866,2.129
4.706157,0.7263,0.3654,-1.6811,1.867
4.725962,0.9609,-0.4222,-0.1743,1.064
4.758934,-0.115,-0.9834,0.9845,1.396
4.779157,-1.4778,-0.9733,0.0684,1.771
4.787391,-1.3447,-1.0396,0.0279,1.7
4.803359,-0.8909,-1.6663,1.1793,2.227
4.824184,0.1075,-2.0963,4.5996,5.056
4.857435,-2.2956,-1.7032,5.2761,6.001
4.881207,-2.295,-1.1212,2.1767,3.356
4.887637,-0.4523,-1.208,1.9119,2.306
4.905631,2.6937,-1.1334,5.0061,5.797
4.926286,1.6203,-0.4838,7.9425,8.121
4.95735,-0.3877,-1.0793,3.8226,3.991
4.982287,-0.3167,0.3171,-0.6976,0.829
4.990903,-0.2298,0.6037,-1.2742,1.429
5.008096,0.1505,0.9241,-2.4024,2.578
5.02893,0.2385,0.2558,-2.8906,2.912
5.057113,-0.2379,0.2405,-2.8116,2.832
5.076932,-0.208,0.5429,-2.3344,2.406
5.088829,-0.1186,0.6154,-2.3236,2.407
5.108672,-0.1252,0.4394,-2.2424,2.288
5.129129,-0.2078,0.0094,-1.4899,1.504
5.156577,-0.6063,-0.8601,1.0625,1.495
5.176777,-0.8579,-0.8753,2.2251,2.54
5.191872,-1.0685,-0.7938,2.6104,2.93
5.210404,-1.0848,-0.5492,1.8214,2.19
5.231356,-1.027,-0.2296,0.0571,1.054
5.255537,-0.3718,0.4078,-1.1827,1.305
5.275923,0.2112,0.6486,-0.9598,1.177
5.292004,0.2901,0.5119,-0.6475,0.875
5.311783,0.1527,0.2104,-0.8126,0.853
5.333153,-0.1565,0.2033,-1.8428,1.861
5.355627,0.0877,0.2728,-2.6867,2.702
5.377038,0.3359,0.4476,-2.791,2.847
5.393746,0.3226,0.4097,-2.4207,2.476
5.413596,-0.1767,0.4319,-2.6188,2.66
5.433956,-0.7579,0.5664,-3.146,3.285
5.456815,-0.7983,0.781,-3.1206,3.314
5.47888,-0.4716,0.7827,-1.8712,2.082
5.4944,-0.5897,0.6457,-1.2659,1.539
5.514626,-1.0574,0.6285,-0.5573,1.35
5.538577,-0.9231,0.45,0.3831,1.096
5.574799,-1.1327,0.3898,1.931,2.272
5.593801,-1.6671,0.2558,1.6491,2.359
5.60352,-1.7395,0.0991,1.2851,2.165
5.620385,-1.9135,0.0544,0.9121,2.12
5.640303,-2.0182,0.2143,1.2796,2.399
5.673095,-1.1621,-0.2732,3.5698,3.764
5.692667,-0.1049,-0.7495,4.6114,4.673
5.704275,0.3387,-1.179,4.7799,4.935
5.720932,-0.9666,-0.5624,3.6324,3.801
5.740816,-0.8428,-0.512,2.4956,2.683
5.773276,2.5942,-1.8297,6.2725,7.03
5.792861,2.557,-1.483,7.3847,7.954
5.804333,2.2445,-1.4312,6.1569,6.708
5.822158,1.2912,-1.1037,1.6667,2.38
5.843346,0.5243,-0.0645,-2.5327,2.587
5.873978,0.1809,0.9485,-4.2817,4.389
5.895228,0.1606,0.8031,-3.3848,3.482
5.903513,0.1167,0.694,-3.3521,3.425
5.924162,-0.2654,0.5148,-3.1394,3.192
5.944383,-0.3219,0.5756,-2.6998,2.779
5.973817,0.4546,0.0382,-1.6521,1.714
5.995216,0.8048,-0.2945,-0.4981,0.991
6.00435,0.9845,-0.5077,0.3514,1.162
6.026332,1.5745,-0.9996,2.5037,3.122
6.045852,1.6041,-1.0071,3.1949,3.714
6.066409,1.2257,-0.9193,1.7058,2.293
6.090188,0.7036,-0.4229,-0.9696,1.27
6.122217,1.4944,0.1199,-0.9548,1.777
6.139617,1.9002,-0.3904,0.4086,1.982
6.153909,1.604,-0.7727,0.9774,2.031
6.171657,1.0489,-0.9759,0.2977,1.463
6.19016,0.5945,-0.8754,-1.8418,2.124
6.207899,0.2037,-0.5452,-3.8304,3.874
6.229471,-0.3869,0.1168,-4.9052,4.922
6.249524,-0.5456,0.2499,-5.1993,5.234
6.270309,-0.3734,0.1634,-4.8915,4.908
6.290034,-0.5347,0.2735,-4.7656,4.803
6.31661,-0.7188,0.8669,-3.9601,4.117
6.331637,-0.5539,0.902,-3.478,3.635
6.351789,-0.2275,0.6848,-2.6786,2.774
6.371337,0.0259,0.2557,-0.6288,0.679
6.408662,-0.6266,-0.5831,3.897,3.99
6.428487,-0.3141,-0.8721,5.9877,6.059
6.438213,0.3795,-1.0996,7.23,7.323
6.454555,2.1227,-2.1437,9.6655,10.125
6.494385,0.0607,-1.9573,9.2993,9.503
6.495029,0.0607,-1.9573,9.2993,9.503
6.522798,1.372,-2.3645,3.9517,4.805
6.537719,1.6598,-1.3477,3.0419,3.718
6.554353,-0.1167,-0.0466,2.6522,2.655
6.575331,-1.254,0.1756,-0.3076,1.303
6.606859,-0.9276,1.5198,-3.053,3.534
6.629578,0.0401,2.0027,-2.011,2.838
6.637958,-0.0413,1.9105,-1.4176,2.379
6.655183,-0.3364,1.4939,-1.074,1.87
6.675772,-0.9558,0.9838,-1.654,2.149
6.711412,-0.7506,1.112,-2.3039,2.666
6.741122,-0.0027,0.8327,-0.8474,1.188
6.741781,-0.0027,0.8327,-0.8474,1.188
6.75787,0.1209,0.3788,0.5377,0.669
6.777938,0.2159,-0.3181,1.6223,1.667
6.806895,0.3658,-0.4027,1.6953,1.78
6.831366,0.6761,-0.1303,0.1172,0.698
6.838903,0.675,-0.0402,-0.2886,0.735
6.859907,0.5665,0.0873,-1.2844,1.406
6.878806,0.4163,0.0835,-1.523,1.581
6.90696,0.1905,-0.0292,-1.5082,1.52
6.931502,-0.3589,-0.1339,-2.0749,2.11
6.940333,-0.4137,-0.1101,-2.2758,2.316
6.960741,-0.7213,0.1277,-3.326,3.406
6.981142,-0.883,0.3072,-3.8947,4.005
7.006929,-1.1431,0.3461,-3.9184,4.096
7.029787,-1.6097,0.4341,-3.598,3.965
7.043034,-1.7617,0.5052,-3.4022,3.864
7.061618,-2.018,0.6739,-3.068,3.734
7.081637,-1.7959,0.6909,-2.5997,3.234
7.104756,-1.1391,0.2955,-1.1963,1.678
7.122199,-0.886,-0.2855,1.3204,1.616
7.142927,-1.5104,-0.2245,3.8648,4.155
7.162671,-2.1896,0.2629,4.8459,5.324
7.18356,-0.9983,0.1036,4.8856,4.988
7.204119,0.2445,-0.013,5.9546,5.96
7.241928,-0.2498,-0.5258,4.9329,4.967
7.2634,-0.3798,-0.2492,2.3531,2.397
7.271936,0.8042,-0.6921,2.134,2.383
7.28794,2.2978,-1.0826,3.5576,4.371
7.304984,2.415,-0.7215,4.8925,5.504
7.345309,1.2793,-0.0815,-0.0282,1.282
7.345947,1.2793,-0.0815,-0.0282,1.282
7.369016,0.7411,0.9384,-3.0183,3.247
7.386921,0.6696,0.9857,-3.8576,4.037
7.408287,0.091,0.9956,-3.705,3.837
7.445817,-0.2408,0.6589,-2.2418,2.349
7.472872,-0.2228,0.52,-1.8745,1.958
7.473494,-0.1709,0.4771,-1.8566,1.925
7.490832,0.1394,0.2592,-1.5691,1.596
7.50885,0.2544,-0.0335,-0.2117,0.333
7.543297,0.0544,-0.9229,1.722,1.955
7.568862,-0.0313,-0.8638,0.2894,0.911
7.571997,-0.0313,-0.8638,0.2894,0.911
7.590713,0.34,-0.5688,-0.6462,0.926
7.611082,0.1459,-0.1373,-1.2966,1.312
7.638913,-0.0305,0.108,-2.7348,2.737
7.659963,0.5442,-0.1089,-3.2651,3.312
7.670737,0.7878,-0.0114,-3.1176,3.216
7.69075,0.7418,0.1305,-2.256,2.378
7.711038,0.7544,-0.344,-2.2662,2.413
7.742118,0.6383,-0.9525,-3.4546,3.64
7.768712,0.2483,-0.7829,-3.9274,4.012
7.771836,0.0374,-0.6484,-3.7653,3.821
7.792106,-0.7653,-0.1435,-2.2306,2.363
7.812561,-0.7555,-0.0876,-0.2247,0.793
7.840685,0.5745,-1.0679,5.4278,5.562
7.862714,-0.6076,-1.198,9.2637,9.361
7.873872,-1.2528,-1.3783,9.857,10.031
7.917172,0.6925,-1.4556,7.5652,7.735
7.917714,0.6925,-1.4556,7.5652,7.735
7.946197,-0.4674,-0.0172,5.2837,5.304
7.963,-0.8099,0.7831,2.988,3.193
7.993413,-0.3961,1.992,-1.5009,2.525
8.006967,-0.0798,2.128,-3.0372,3.709
8.022053,0.1189,2.1654,-3.7267,4.312
8.038605,0.0081,1.5922,-3.5646,3.904
8.05912,-0.9487,0.9157,-3.6769,3.906
8.089061,-1.941,0.5739,-3.8686,4.366
8.108438,-1.5054,0.4614,-2.7352,3.156
8.125156,-0.5649,-0.0622,-1.1116,1.248
8.140611,-0.1277,-0.7694,0.4973,0.925
8.176316,-2.4383,-1.0824,2.6816,3.783
8.189466,-2.8545,-0.888,1.7223,3.45
8.205182,-2.6417,-0.4937,-0.2361,2.698
8.221779,-2.069,0.4897,-1.6979,2.721
8.238692,-1.8759,0.9907,-1.4679,2.58
8.259178,-1.8841,1.1224,-0.7437,2.316
8.287495,-1.839,0.8196,-0.5147,2.078
8.308035,-1.7435,0.8013,-0.3135,1.944
8.325585,-1.6458,0.8143,-0.3142,1.863
8.341581,-1.4515,0.9876,-0.9269,1.985
8.376645,-1.0262,1.2839,-2.1069,2.672
8.403461,-0.9176,0.9722,-2.9075,3.2
8.404255,-0.9176,0.9722,-2.9075,3.2
8.425664,-1.1857,0.7106,-3.083,3.379
8.442129,-1.7093,0.7322,-2.9069,3.451
8.475402,-1.9524,0.7324,-1.0547,2.337
8.505513,-1.6531,0.1586,1.9325,2.548
8.506117,-1.6531,0.1586,1.9325,2.548
8.524912,-2.4122,0.0276,4.1144,4.769
8.543527,-3.579,0.4037,4.2025,5.535
8.575816,-3.0772,0.2572,2.7583,4.14
8.606215,2.072,-4.4239,8.6141,9.903
8.607051,2.072,-4.4239,8.6141,9.903
8.625222,-0.1358,-3.9161,11.2384,11.902
8.67595,0.0927,-2.1065,-2.298,3.119
8.676569,0.0927,-2.1065,-2.298,3.119
8.701547,0.2673,-0.4928,-5.7436,5.771
8.732835,-0.0067,-0.2528,-3.9574,3.966
8.733488,-0.2302,-0.3031,-3.4876,3.508
8.756272,-1.0487,-0.5134,-1.2503,1.711
8.776285,-1.6285,-0.8595,-0.6781,1.962
8.792956,-1.9522,-0.7337,-0.9309,2.284
8.82054,-1.115,-0.4347,-0.7438,1.409
8.841621,-0.4904,0.1848,0.602,0.798
8.858642,0.1111,0.3052,1.3771,1.415
8.874621,0.5027,0.2034,1.332,1.438
8.892693,0.236,0.1791,0.6446,0.709
8.922037,-0.1704,0.1185,-0.1451,0.253
8.941558,0.0099,0.3128,-0.376,0.489
8.958861,0.1055,0.3877,-0.7764,0.874
8.974324,-0.2566,0.7729,-1.0084,1.296
8.994466,-0.6851,0.8475,-0.5629,1.227
9.020145,0.4552,-1.2862,2.2988,2.673
9.030583,0.1453,-1.4357,3.2416,3.548
9.050983,-1.239,-1.4949,3.8552,4.317
9.072994,-1.4645,-2.3894,3.1988,4.253
9.111534,-0.8871,-3.2363,2.3775,4.113
9.112374,-0.8871,-3.2363,2.3775,4.113
9.132995,-2.0536,-3.2409,1.8375,4.254
9.15317,-3.338,-2.9559,0.1056,4.46
9.193693,-2.6264,-2.833,-0.482,3.893
9.194313,-2.6264,-2.833,-0.482,3.893
9.220841,-1.4693,-2.8157,1.9584,3.731
9.24185,-0.5346,-2.7036,2.5512,3.756
9.259169,-0.1891,-2.6667,1.9197,3.291
9.274757,-0.2444,-2.4833,0.667,2.583
9.310344,-0.9728,-1.5737,-2.5477,3.149
9.34016,-0.6691,-1.2023,-2.3093,2.688
9.342654,-0.5826,-1.2007,-2.1501,2.531
9.358428,-0.3892,-1.1383,-1.7561,2.129
9.375612,-0.4603,-1.0277,-1.5478,1.914
9.410065,-1.0063,-1.0469,-1.4795,2.073
9.439548,-0.4964,-1.5033,-0.2794,1.608
9.440252,-0.4964,-1.5033,-0.2794,1.608
9.459067,-0.3746,-1.6721,0.6535,1.834
9.477765,-0.8273,-1.8299,1.2786,2.381
9.510037,-1.6719,-1.86,0.8985,2.658
9.539974,-1.0701,-1.3901,0.5985,1.854
9.540427,-1.0701,-1.3901,0.5985,1.854
9.55903,0.2424,-1.3061,1.8477,2.276
9.578987,0.0916,-1.1329,3.0257,3.232
9.60963,-0.3287,-0.6098,1.6882,1.825
9.641153,1.1298,-0.252,0.521,1.269
9.641657,1.1298,-0.252,0.521,1.269
9.661295,2.1218,-0.7542,1.8386,2.907
9.680842,1.0208,-1.3226,3.2544,3.658
9.710219,-0.3029,-1.4339,2.5151,2.911
9.738957,1.1703,-1.419,0.3357,1.87
9.759789,1.8952,-1.2615,-0.2081,2.286
9.776434,2.2518,-1.5165,-0.2308,2.725
9.79108,1.9915,-1.6478,-0.3113,2.604
9.809209,1.2544,-1.7775,-0.5487,2.244
9.827349,0.8745,-1.7611,-0.8394,2.138
9.85816,0.2196,-1.5685,-1.3372,2.073
9.876295,0.2136,-1.532,-1.4761,2.138
9.893922,0.1812,-1.528,-1.484,2.138
9.909708,0.5076,-1.4487,-1.1447,1.915
9.928495,0.8849,-1.4494,-0.715,1.843
9.967351,1.0909,-1.3281,0.3041,1.745
9.968322,1.0909,-1.3281,0.3041,1.745
9.985209,1.2175,-1.347,0.0984,1.818
10.005841,1.1623,-1.3882,0.0063,1.811
10.043431,0.9333,-0.9002,0.0501,1.298
10.076918,1.0094,-0.818,-1.0558,1.674
10.077366,1.0094,-0.818,-1.0558,1.674
10.090283,1.0792,-0.6452,-1.516,1.97
10.106843,0.8834,-0.3694,-1.7733,2.015
10.142646,0.576,-0.1864,-1.845,1.942
10.176306,1.0423,-0.1485,-1.7183,2.015
10.184922,0.7885,-0.1018,-1.9608,2.116
10.189808,0.7885,-0.1018,-1.9608,2.116
10.208783,0.3025,-0.1769,-2.3708,2.397
10.245238,1.1067,-0.2164,-2.8659,3.08
10.277591,2.2952,-0.2487,-1.0079,2.519
10.278064,2.2952,-0.2487,-1.0079,2.519
10.290834,2.0392,-0.4855,-0.8894,2.277
10.312827,1.1649,-0.8032,-1.9468,2.407
10.342682,0.8333,-0.7559,-3.1181,3.315
10.377918,0.7357,-0.3171,-3.144,3.244
10.378388,0.7357,-0.3171,-3.144,3.244
10.391541,0.776,-0.3498,-2.5483,2.687
10.412698,1.3589,-1.268,0.1011,1.861
10.44287,-0.3803,-1.0673,2.1577,2.437
10.476044,-0.9474,-0.9339,3.6049,3.843
10.476805,-1.0432,-0.8069,3.8321,4.053
10.493439,-2.1238,0.0676,4.4453,4.927
10.513823,-0.8715,-0.1779,6.104,6.168
10.54327,1.9235,-2.1218,11.2732,11.631
10.578814,-0.3834,-1.7627,7.1094,7.335
10.602618,0.1277,0.0757,0.5391,0.559
10.623092,0.7775,0.7573,-1.717,2.031
10.623482,0.7775,0.7573,-1.717,2.031
10.642041,1.2822,0.1294,-2.2346,2.58
10.660659,1.0341,-0.2806,-2.2672,2.508
10.69206,0.3097,-0.5576,-2.794,2.866
10.70985,0.0717,-0.191,-2.8796,2.887
10.726943,-0.0509,0.2498,-2.4605,2.474
10.742311,0.3874,0.2568,-2.2269,2.275
10.76017,0.8751,-0.0229,-2.0058,2.188
10.795616,0.6079,-0.8435,0.1705,1.054
10.807603,-0.0166,-1.1116,1.5381,1.898
10.824134,-0.3104,-1.3957,1.956,2.423
10.840237,-0.4025,-1.3218,1.4526,2.005
10.860388,-0.2527,-0.8776,0.5312,1.057
10.895663,0.333,0.2847,-0.7446,0.864
10.906777,0.5097,0.2982,-0.8004,0.995
10.924354,0.4624,0.2271,-0.7885,0.942
10.941302,0.2089,-0.0658,-1.1319,1.153
10.959849,-0.0028,-0.1423,-1.3627,1.37
10.993684,-0.2587,-0.1371,-1.2263,1.261
11.006839,-0.1939,-0.1826,-1.452,1.476
11.024677,-0.0481,-0.2509,-2.0447,2.061
11.040621,0.0694,-0.2937,-2.384,2.403
11.078016,-0.3412,-0.2433,-2.8995,2.93
11.115559,-0.4414,-0.221,-4.5007,4.528
11.116451,-0.4414,-0.221,-4.5007,4.528
11.12454,-0.3188,-0.2474,-4.5578,4.576
11.143577,-0.0147,-0.2374,-3.991,3.998
11.178007,-0.2232,-0.7587,-2.1279,2.27
11.217388,-0.8504,-0.6805,-0.1959,1.107
11.21796,-0.8504,-0.6805,-0.1959,1.107
11.225589,-1.0488,-0.3319,0.5236,1.218
11.244462,-1.3465,0.3766,2.0974,2.521
11.278024,3.0254,-1.1598,8.1468,8.767
11.317636,2.4956,-1.9796,10.5996,11.068
11.318377,2.4956,-1.9796,10.5996,11.068
11.335604,3.3098,-2.3626,9.2052,10.063
11.359199,2.8407,-1.7322,6.3339,7.155
11.380925,1.4567,-0.2068,3.9751,4.239
11.426137,0.7544,2.0489,-2.7457,3.508
11.427232,0.7778,2.2799,-2.928,3.792
11.463534,0.7388,2.3258,-2.0551,3.19
11.464417,0.7388,2.3258,-2.0551,3.19
11.476189,0.2212,1.4849,-1.8214,2.36
11.494282,-0.2636,0.866,-1.6284,1.863
11.529441,-0.656,0.4555,-1.5704,1.762
11.543137,-0.4625,0.1574,-2.0841,2.141
11.560773,-0.1131,-0.1965,-2.4525,2.463
11.575861,0.377,-0.5547,-2.3157,2.411
11.59621,0.4853,-0.62,-0.553,0.962
11.63062,0.7786,-1.0956,1.5269,2.034
11.640959,0.7501,-0.9377,1.257,1.738
11.659087,0.6525,-0.4438,0.1496,0.803
11.674548,0.6757,-0.2937,-0.512,0.897
11.69486,0.3329,-0.0778,-1.0854,1.138
11.72985,0.6189,-0.059,-1.374,1.508
11.742021,0.8422,-0.0698,-1.1689,1.442
11.759158,1.0709,-0.1843,-0.6054,1.244
11.775391,1.1096,-0.3127,-0.432,1.231
11.795974,0.6847,-0.256,-1.0552,1.284
11.830659,0.3503,-0.2399,-3.6166,3.641
11.843118,0.4366,-0.251,-4.1599,4.19
11.858682,0.3991,-0.0019,-4.2814,4.3
11.894902,0.7651,0.19,-2.8347,2.942
11.92846,0.0095,-0.3845,-4.9511,4.966
11.928986,0.0095,-0.3845,-4.9511,4.966
11.942187,-0.1067,-0.4517,-5.3588,5.379
11.962783,-0.3229,-0.0694,-4.3315,4.344
11.981497,0.1232,-0.343,-1.4238,1.47
12.000178,-0.8142,-0.8578,1.7022,2.073
12.043323,-1.0709,0.4714,4.2287,4.388
12.045067,0.1102,0.3459,4.5528,4.567
12.072409,5.0101,-1.1628,7.2243,8.868
12.082225,4.8878,-1.7624,9.853,11.139
12.149532,-0.1264,-1.1156,3.5234,3.698
12.156122,0.796,-0.5244,1.5381,1.81
12.157632,0.796,-0.5244,1.5381,1.81
12.171098,1.3964,0.1111,-0.0999,1.404
12.221076,0.4641,0.3002,-1.5057,1.604
12.230476,0.3625,0.3231,-1.8914,1.953
12.234088,0.3625,0.3231,-1.8914,1.953
12.256866,0.3795,0.7943,-2.8019,2.937
12.277691,0.2185,1.2312,-2.9242,3.18
12.294169,0.4194,1.3879,-2.2584,2.684
12.319837,0.2895,0.7022,-0.5737,0.952
12.33372,0.174,0.1892,0.1214,0.284
12.372748,-0.1396,-1.0463,1.2856,1.663
12.375542,-0.1894,-1.1172,1.2908,1.718
12.4026,-0.0398,-0.9169,0.7577,1.19
12.411976,0.0653,-0.6791,0.2946,0.743
12.435234,-0.0106,-0.1674,-0.7752,0.793
12.474409,0.1115,0.1503,-1.5309,1.542
12.482096,0.0736,0.1743,-1.3406,1.354
12.49603,-0.0659,0.2056,-0.8974,0.923
12.517108,-0.2235,0.1838,-0.1964,0.35
12.532126,-0.1414,-0.106,-0.4493,0.483
12.568131,-0.3768,0.0405,-1.912,1.949
12.575406,-0.348,0.0157,-2.1368,2.165
12.597091,0.1157,-0.3957,-2.3246,2.361
12.628005,0.3041,-0.5316,-1.978,2.071
12.665615,-0.3478,-0.448,-2.647,2.707
12.670334,-0.4474,-0.4638,-2.9191,2.989
12.676123,-0.5528,-0.4265,-3.2025,3.278
12.697472,-0.8131,0.1468,-4.2276,4.308
12.728397,-0.9485,0.4053,-2.505,2.709
12.764875,-0.9493,0.3124,-0.8495,1.312
12.76551,-0.9493,0.3124,-0.8495,1.312
12.775002,-1.1741,0.4599,-0.6253,1.407
12.794626,-1.5512,0.4266,-0.0283,1.609
12.828312,-1.7857,0.6553,1.2149,2.257
12.864703,0.2641,0.1812,3.992,4.005
12.865146,0.2641,0.1812,3.992,4.005
12.875897,1.4887,-0.4809,5.4315,5.652
12.897954,2.5436,-2.1001,8.157,8.799
12.928244,-0.1717,-1.1443,4.4558,4.604
12.961289,1.7041,-1.189,3.6729,4.22
12.961891,1.7041,-1.189,3.6729,4.22
12.97788,2.0043,-0.8524,5.0725,5.52
12.99794,2.4615,-0.7921,4.9224,5.56
13.028042,1.5727,0.3471,0.5497,1.702
13.067832,0.6244,1.0318,-2.378,2.666
13.068351,0.6244,1.0318,-2.378,2.666
13.079869,0.3146,1.1377,-2.3851,2.661
13.099282,0.7182,0.7681,-1.5262,1.853
13.133367,1.2531,0.5782,-1.7297,2.213
13.169752,1.0082,0.321,-1.2234,1.617
13.189341,1.4216,-0.2206,-0.104,1.442
13.197796,1.4669,-0.3246,0.0513,1.503
13.212861,1.7535,-0.4469,0.2244,1.823
13.231535,2.0287,-0.3652,-0.3305,2.088
13.260768,1.0297,-0.0071,-0.8933,1.363
13.268947,0.8312,0.1059,-0.7373,1.116
13.287563,1.3112,0.0751,-0.4751,1.397
13.30427,1.7791,-0.3248,0.2667,1.828
13.334364,1.3508,-0.9394,1.0762,1.966
13.351535,1.5047,-1.0223,0.7524,1.969
13.368195,1.2098,-0.7829,-0.0354,1.442
13.381507,0.8345,-0.2267,-1.4726,1.708
13.402313,0.9653,0.0705,-2.8586,3.018
13.432185,0.8273,0.3079,-2.4381,2.593
13.464055,0.2684,0.7396,-1.3612,1.572
13.464799,0.2684,0.7396,-1.3612,1.572
13.484032,0.1765,0.4536,-2.3156,2.366
13.504762,-0.0199,0.5073,-3.3964,3.434
13.528453,-0.0406,0.6156,-2.9556,3.019
13.56281,0.2643,-0.0027,-1.4547,1.479
13.576828,0.4151,-0.0621,-1.474,1.533
13.592428,0.5189,-0.1627,-1.877,1.954
13.61334,0.5612,-0.1845,-2.7191,2.783
13.630132,0.5806,-0.3689,-2.779,2.863
13.64908,0.2002,-0.6927,-1.746,1.889
13.691372,-0.3453,-0.9338,3.7949,3.923
13.692238,0.1499,-1.1977,4.65,4.804
13.713776,1.4432,-1.397,7.5109,7.775
13.729688,0.3604,-0.7702,8.468,8.511
13.764466,-0.2722,-1.656,5.1326,5.4
13.800047,0.4788,-1.4086,5.899,6.084
13.800666,0.4788,-1.4086,5.899,6.084
13.810012,-0.207,-1.3038,5.2634,5.426
13.828496,-0.8959,-1.2959,2.8916,3.293
13.863074,-0.0029,0.1979,-1.9257,1.936
13.904538,1.5257,0.6236,-1.5824,2.285
13.905083,1.5257,0.6236,-1.5824,2.285
13.909089,1.4916,0.479,-1.7015,2.313
13.929253,0.5238,0.297,-2.5462,2.616
13.962253,-0.4217,0.8099,-3.2081,3.336
14.004494,0.1858,0.0935,0.2828,0.351
14.005052,0.1858,0.0935,0.2828,0.351
14.012272,0.217,-0.1518,0.7816,0.825
14.031866,-0.2109,-0.8447,1.8834,2.075
14.062126,-1.8207,0.0093,1.273,2.222
14.112689,-1.3148,0.9864,0.2116,1.657
14.113463,-1.0533,0.7994,0.306,1.357
14.114006,-1.0533,0.7994,0.306,1.357
14.132996,-0.3681,0.3886,0.5548,0.771
14.168342,0.2081,-0.0405,0.1878,0.283
14.207921,-0.3157,0.0315,-2.037,2.062
